idn	jahrzehnt	count	name	lat	lon
040526895	1680	18	Schleswig  Stadt	54.521388	9.558333
040031918	1680	3	Aschaffenburg	49.97704	9.152139
040763102	1680	187	Prag	50.088039	14.420759
04053863X	1680	65	Schweinfurt	50.04937	10.22175
040352064	1680	20556	Leipzig	51.339444	12.371111
040057283	1680	100	Berlin	52.5	13.416669
040096572	1680	13	Celle	52.622639	10.08047
040539504	1680	8	Schwerin	53.629369999999994	11.413159
040364836	1680	5	Lübeck	53.868929	10.687289999999999
040578607	1680	8	Stralsund	54.309109	13.081799
040056112	1680	12	Bergamo	45.69798	9.66895
943477190	1680	7	Themar	50.504649	10.61536
040323994	1680	8	Kopenhagen	55.675939	12.56553
040036146	1680	13	Augsburg	48.371388	10.898333000000001
040701522	1680	5	Chełmno	53.348333	18.425
04050610X	1680	2	Rostock	54.0887	12.140489
040559645	1680	4	Spanien	40.0	-4.0
04062501X	1680	10	Venedig	45.438609	12.32667
040050564	1680	4	Bayreuth	49.947777	11.578888000000001
040365123	1680	2	Lüneburg	53.25083299999999	10.413888
04057878X	1680	11	Straßburg	48.583888	7.745277000000001
040043916	1680	18	Bamberg	49.898610999999995	10.900555
040093514	1680	2	Cambridge	52.2	0.11667000000000001
040384535	1680	3	Meiningen	50.567869	10.41521
040582825	1680	9	Stuttgart	48.782222	9.176944
042896762	1680	18	Wechmar	50.893619	10.777219
040076164	1680	3	Bologna	44.493888	11.338888
040766845	1680	3	Reval	59.436958999999995	24.753529999999998
040504719	1680	103	Rom	41.894739	12.4839
040743357	1680	5205	London	51.50853	-0.12574000000000002
040737608	1680	5	Krakau	50.06143	19.936579000000002
04051594X	1680	10	Sankt Gallen	47.423888	9.374722
04002170X	1680	11	Ansbach	49.304722	10.593055
040030113	1680	4	Arnstadt	50.840478999999995	10.95198
04008065X	1680	95	Braunschweig	52.26594	10.52673
040769828	1680	83	Salzburg	47.799166	13.043888
040387496	1680	67	Merseburg	51.354721999999995	11.989166
04036934X	1680	3	Magdeburg	52.1275	11.629166
040014096	1680	18	Altenburg  Thüringen	50.9875	12.436944
004311299	1690	2	Legnica	51.21	16.161666
040123588	1690	4	Dinkelsbühl	49.06942	10.31985
04028557X	1690	4	Jena	50.928779999999996	11.5899
040314103	1690	12	Koblenz	50.353569	7.578839
040469484	1690	61	Potsdam	52.398859	13.065659
040036146	1690	13	Augsburg	48.371388	10.898333000000001
040224775	1690	7	Güstrow	53.797199	12.17337
04050610X	1690	2	Rostock	54.0887	12.140489
040152405	1690	17	Erfurt	50.978611	11.032777000000001
041149785	1690	11	Mantua	45.160309999999996	10.797839999999999
040448282	1690	83	Passau	48.566388	13.431110999999998
04008065X	1690	95	Braunschweig	52.26594	10.52673
04062501X	1690	10	Venedig	45.438609	12.32667
040050564	1690	8	Bayreuth	49.947777	11.578888000000001
040668320	1690	3	Wolfenbüttel	52.164419	10.54095
040314839	1690	12	Köln	50.933333000000005	6.95
040622223	1690	12	Utrecht	52.090829	5.1222199999999996
040216527	1690	259	Gotha	50.948055	10.701666000000001
040365123	1690	2	Lüneburg	53.25083299999999	10.413888
040384535	1690	3	Meiningen	50.567869	10.41521
040743357	1690	5266	London	51.50853	-0.12574000000000002
040404668	1690	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
04020295X	1690	3	Gera	50.88029	12.08187
040182665	1690	8	Freiberg	50.910833000000004	13.338610999999998
040123286	1690	12	Dillingen a.d. Donau	48.581388000000004	10.495277
040737608	1690	5	Krakau	50.06143	19.936579000000002
04002170X	1690	10	Ansbach	49.304722	10.593055
040526895	1690	18	Schleswig  Stadt	54.521388	9.558333
040076164	1690	3	Bologna	44.493888	11.338888
04051594X	1690	10	Sankt Gallen	47.423888	9.374722
041277937	1690	56	München	48.137221999999994	11.575277
040298698	1690	5	Kassel	51.316666	9.5
041050665	1690	47	Rudolstadt	50.72043	11.34046
040157962	1690	18	Eutin	54.14054	10.607509
04068038X	1690	3	Zürich	47.366665999999995	8.55
040132552	1690	31	Düsseldorf	51.221719	6.776160000000001
040763102	1690	187	Prag	50.088039	14.420759
040651053	1690	20545	Weimar	50.980299	11.329029
040414760	1690	76	Neapel	40.833329	14.25
04053863X	1690	58	Schweinfurt	50.04937	10.22175
040352064	1690	20555	Leipzig	51.339444	12.371111
040387496	1690	67	Merseburg	51.354721999999995	11.989166
040181189	1690	2	Frankfurt am Main	50.115277	8.684166000000001
040302342	1690	8	Kempten (Allgäu)	47.726739	10.313889999999999
040670376	1690	2	Würzburg	49.787779	9.936109
040129950	1690	658	Dresden	51.05089	13.738319
040582825	1690	9	Stuttgart	48.782222	9.176944
040057283	1690	100	Berlin	52.5	13.416669
040427420	1690	2	Nürnberg	49.454166	11.0775
040233499	1690	34	Hannover	52.370277	9.733055
04014013X	1690	147	Eisenach	50.980699	10.31522
040364836	1690	2	Lübeck	53.868929	10.687289999999999
040347117	1690	4	Lauenburg/Elbe	53.37194399999999	10.556388
042896762	1690	18	Wechmar	50.893619	10.777219
040056112	1690	12	Bergamo	45.69798	9.66895
040652475	1690	8	Weißenfels	51.201388	11.968333
040578607	1690	8	Stralsund	54.309109	13.081799
040014096	1690	18	Altenburg  Thüringen	50.9875	12.436944
040175812	1690	5	Florenz	43.766669	11.25
041011503	1690	4	Neustrelitz	53.361299	13.072919
040539504	1690	8	Schwerin	53.629369999999994	11.413159
04011077X	1690	65	Darmstadt	49.870559	8.64944
040043916	1690	18	Bamberg	49.898610999999995	10.900555
040096572	1690	13	Celle	52.622639	10.08047
040250490	1690	11	Hirschberg im Riesengebirge	50.899722	15.728888000000001
040231186	1690	5243	Hamburg	53.583329000000006	10.0
040660095	1690	45	Wien	48.208199	16.37169
040446603	1690	105	Paris	48.853409	2.3488
04057878X	1690	11	Straßburg	48.583888	7.745277000000001
040323994	1690	8	Kopenhagen	55.675939	12.56553
040316165	1690	20529	Köthen (Anhalt)	51.751666	11.970833
040093514	1690	2	Cambridge	52.2	0.11667000000000001
040701522	1690	5	Chełmno	53.348333	18.425
04089228X	1690	9	Hildburghausen	50.42553	10.73184
040559645	1690	4	Spanien	40.0	-4.0
040675254	1690	4	Zeitz	51.049619	12.1369
040504719	1690	106	Rom	41.894739	12.4839
040769828	1690	83	Salzburg	47.799166	13.043888
040631427	1690	8	Versailles	48.799999	2.1333290000000003
040302342	1700	8	Kempten (Allgäu)	47.726739	10.313889999999999
040233499	1700	34	Hannover	52.370277	9.733055
040316165	1700	20529	Köthen (Anhalt)	51.751666	11.970833
040670376	1700	2	Würzburg	49.787779	9.936109
040129950	1700	696	Dresden	51.05089	13.738319
040352064	1700	20559	Leipzig	51.339444	12.371111
04053863X	1700	58	Schweinfurt	50.04937	10.22175
040181014	1700	8	Bad Frankenhausen (Kyffhäuser)	51.35609	11.099769
041011503	1700	4	Neustrelitz	53.361299	13.072919
040231186	1700	5243	Hamburg	53.583329000000006	10.0
040057283	1700	100	Berlin	52.5	13.416669
040559645	1700	4	Spanien	40.0	-4.0
040539504	1700	8	Schwerin	53.629369999999994	11.413159
040036146	1700	23	Augsburg	48.371388	10.898333000000001
040224775	1700	7	Güstrow	53.797199	12.17337
04050610X	1700	2	Rostock	54.0887	12.140489
040578607	1700	8	Stralsund	54.309109	13.081799
04011077X	1700	65	Darmstadt	49.870559	8.64944
040790487	1700	12	Warschau	52.22977	21.011779999999998
040056112	1700	12	Bergamo	45.69798	9.66895
042896762	1700	18	Wechmar	50.893619	10.777219
040347117	1700	4	Lauenburg/Elbe	53.37194399999999	10.556388
040364836	1700	2	Lübeck	53.868929	10.687289999999999
040446603	1700	38	Paris	48.853409	2.3488
040660095	1700	40	Wien	48.208199	16.37169
040096572	1700	13	Celle	52.622639	10.08047
043041663	1700	12	Prüfening	49.015	12.09556
040651053	1700	20545	Weimar	50.980299	11.329029
040110397	1700	2	Danzig	54.352049	18.64637
1205044388	1700	14	Frankenhain  Ilm-Kreis	50.75	10.783329
04014013X	1700	155	Eisenach	50.980699	10.31522
040675254	1700	4	Zeitz	51.049619	12.1369
040014096	1700	18	Altenburg  Thüringen	50.9875	12.436944
04002170X	1700	10	Ansbach	49.304722	10.593055
040743357	1700	5270	London	51.50853	-0.12574000000000002
040504719	1700	23	Rom	41.894739	12.4839
040737608	1700	5	Krakau	50.06143	19.936579000000002
040469484	1700	61	Potsdam	52.398859	13.065659
040152405	1700	17	Erfurt	50.978611	11.032777000000001
04052793X	1700	2	Schmalkalden	50.721359	10.44386
040526895	1700	18	Schleswig  Stadt	54.521388	9.558333
04008065X	1700	95	Braunschweig	52.26594	10.52673
04089228X	1700	9	Hildburghausen	50.42553	10.73184
040216527	1700	259	Gotha	50.948055	10.701666000000001
040622223	1700	12	Utrecht	52.090829	5.1222199999999996
040652475	1700	8	Weißenfels	51.201388	11.968333
04068038X	1700	3	Zürich	47.366665999999995	8.55
040427420	1700	2	Nürnberg	49.454166	11.0775
040250490	1700	11	Hirschberg im Riesengebirge	50.899722	15.728888000000001
040763102	1700	187	Prag	50.088039	14.420759
957807449	1700	4	Geising	50.76252	13.78561
040132552	1700	31	Düsseldorf	51.221719	6.776160000000001
040157962	1700	18	Eutin	54.14054	10.607509
040323994	1700	8	Kopenhagen	55.675939	12.56553
041050665	1700	55	Rudolstadt	50.72043	11.34046
120504177X	1700	14	Gräfenroda	50.75	10.8
960189335	1700	8	Kindelbrück	51.261666	11.09
041277937	1700	56	München	48.137221999999994	11.575277
040076164	1700	3	Bologna	44.493888	11.338888
04051594X	1700	10	Sankt Gallen	47.423888	9.374722
04028557X	1700	4	Jena	50.928779999999996	11.5899
040298698	1700	5	Kassel	51.316666	9.5
043171028	1700	2	Mügeln	51.23619	13.04568
040387496	1700	67	Merseburg	51.354721999999995	11.989166
040414760	1700	79	Neapel	40.833329	14.25
040314103	1700	12	Koblenz	50.353569	7.578839
040175812	1700	5	Florenz	43.766669	11.25
040181189	1700	2	Frankfurt am Main	50.115277	8.684166000000001
040043916	1700	12	Bamberg	49.898610999999995	10.900555
040123588	1700	4	Dinkelsbühl	49.06942	10.31985
04057878X	1700	11	Straßburg	48.583888	7.745277000000001
041332210	1700	12	Oleśnica	51.213333	17.383888
040345025	1700	99	Langenburg	49.25401	9.85673
040182665	1700	8	Freiberg	50.910833000000004	13.338610999999998
040384535	1700	3	Meiningen	50.567869	10.41521
040668320	1700	3	Wolfenbüttel	52.164419	10.54095
040404668	1700	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
004311299	1700	2	Legnica	51.21	16.161666
040424340	1700	99	Nördlingen	48.851219	10.48868
040314839	1700	12	Köln	50.933333000000005	6.95
040497364	1700	3	Rheda-Wiedenbrück	51.84967	8.300169
040631427	1700	8	Versailles	48.799999	2.1333290000000003
040050564	1700	8	Bayreuth	49.947777	11.578888000000001
040123286	1700	22	Dillingen a.d. Donau	48.581388000000004	10.495277
040582825	1700	9	Stuttgart	48.782222	9.176944
040365123	1700	2	Lüneburg	53.25083299999999	10.413888
04020295X	1700	3	Gera	50.88029	12.08187
04062501X	1700	11	Venedig	45.438609	12.32667
040701522	1700	5	Chełmno	53.348333	18.425
040231186	1710	6312	Hamburg	53.583329000000006	10.0
04036934X	1710	30	Magdeburg	52.1275	11.629166
04068038X	1710	3	Zürich	47.366665999999995	8.55
040670376	1710	2	Würzburg	49.787779	9.936109
040442950	1710	7	Padua	45.41519	11.881809
04037100X	1710	466	Mailand	45.464269	9.18951
040675254	1710	4	Zeitz	51.049619	12.1369
040652475	1710	8	Weißenfels	51.201388	11.968333
040631427	1710	8	Versailles	48.799999	2.1333290000000003
04089228X	1710	9	Hildburghausen	50.42553	10.73184
040050564	1710	13	Bayreuth	49.947777	11.578888000000001
04014013X	1710	155	Eisenach	50.980699	10.31522
040404668	1710	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
040352064	1710	20591	Leipzig	51.339444	12.371111
040043916	1710	12	Bamberg	49.898610999999995	10.900555
1205044388	1710	14	Frankenhain  Ilm-Kreis	50.75	10.783329
040110397	1710	4	Danzig	54.352049	18.64637
041178505	1710	2	Neuzelle	52.090159	14.64804
040230252	1710	268	Halle (Saale)	51.5	12.0
040298698	1710	5	Kassel	51.316666	9.5
040504719	1710	23	Rom	41.894739	12.4839
040250490	1710	11	Hirschberg im Riesengebirge	50.899722	15.728888000000001
040076164	1710	3	Bologna	44.493888	11.338888
040365123	1710	2	Lüneburg	53.25083299999999	10.413888
040387496	1710	65	Merseburg	51.354721999999995	11.989166
040660095	1710	501	Wien	48.208199	16.37169
043171028	1710	2	Mügeln	51.23619	13.04568
04028557X	1710	4	Jena	50.928779999999996	11.5899
040316165	1710	20529	Köthen (Anhalt)	51.751666	11.970833
04062501X	1710	11	Venedig	45.438609	12.32667
040314839	1710	12	Köln	50.933333000000005	6.95
120504177X	1710	14	Gräfenroda	50.75	10.8
041050665	1710	10	Rudolstadt	50.72043	11.34046
040314103	1710	12	Koblenz	50.353569	7.578839
040323994	1710	8	Kopenhagen	55.675939	12.56553
040427420	1710	2	Nürnberg	49.454166	11.0775
040384535	1710	3	Meiningen	50.567869	10.41521
040132552	1710	9	Düsseldorf	51.221719	6.776160000000001
040424340	1710	99	Nördlingen	48.851219	10.48868
040763102	1710	665	Prag	50.088039	14.420759
957807449	1710	4	Geising	50.76252	13.78561
041277937	1710	56	München	48.137221999999994	11.575277
040668320	1710	3	Wolfenbüttel	52.164419	10.54095
040414760	1710	52	Neapel	40.833329	14.25
04051594X	1710	2	Sankt Gallen	47.423888	9.374722
040651053	1710	20545	Weimar	50.980299	11.329029
04002170X	1710	3	Ansbach	49.304722	10.593055
040175812	1710	5	Florenz	43.766669	11.25
040345025	1710	99	Langenburg	49.25401	9.85673
041332210	1710	12	Oleśnica	51.213333	17.383888
04008065X	1710	95	Braunschweig	52.26594	10.52673
040790487	1710	13	Warschau	52.22977	21.011779999999998
040129950	1710	1102	Dresden	51.05089	13.738319
04011077X	1710	7	Darmstadt	49.870559	8.64944
040182665	1710	35	Freiberg	50.910833000000004	13.338610999999998
04052793X	1710	2	Schmalkalden	50.721359	10.44386
040578607	1710	8	Stralsund	54.309109	13.081799
040559645	1710	4	Spanien	40.0	-4.0
040181189	1710	2	Frankfurt am Main	50.115277	8.684166000000001
040152405	1710	18	Erfurt	50.978611	11.032777000000001
040216527	1710	183	Gotha	50.948055	10.701666000000001
040497364	1710	3	Rheda-Wiedenbrück	51.84967	8.300169
040404544	1710	2	Mühldorf a. Inn	48.246666	12.521388
040224775	1710	4	Güstrow	53.797199	12.17337
040622223	1710	12	Utrecht	52.090829	5.1222199999999996
040364836	1710	2	Lübeck	53.868929	10.687289999999999
040036146	1710	28	Augsburg	48.371388	10.898333000000001
041011503	1710	4	Neustrelitz	53.361299	13.072919
040539504	1710	8	Schwerin	53.629369999999994	11.413159
040371247	1710	12	Mainz	50.644721999999994	8.475277
040419088	1710	1094	Neuruppin	52.92815	12.80311
04057878X	1710	9	Straßburg	48.583888	7.745277000000001
040123588	1710	4	Dinkelsbühl	49.06942	10.31985
960189335	1710	8	Kindelbrück	51.261666	11.09
040701522	1710	5	Chełmno	53.348333	18.425
040582825	1710	8	Stuttgart	48.782222	9.176944
040096572	1710	13	Celle	52.622639	10.08047
040057283	1710	1228	Berlin	52.5	13.416669
040569055	1710	12	Stams	47.276029	10.98315
040737608	1710	5	Krakau	50.06143	19.936579000000002
040743357	1710	5736	London	51.50853	-0.12574000000000002
043041663	1710	12	Prüfening	49.015	12.09556
004311299	1710	2	Legnica	51.21	16.161666
04020295X	1710	3	Gera	50.88029	12.08187
040181014	1710	8	Bad Frankenhausen (Kyffhäuser)	51.35609	11.099769
040469484	1710	61	Potsdam	52.398859	13.065659
040446603	1710	505	Paris	48.853409	2.3488
040233499	1710	34	Hannover	52.370277	9.733055
040347117	1710	4	Lauenburg/Elbe	53.37194399999999	10.556388
040123286	1710	22	Dillingen a.d. Donau	48.581388000000004	10.495277
040516229	1720	2	Sankt Pölten	48.2	15.633329999999999
040497364	1720	3	Rheda-Wiedenbrück	51.84967	8.300169
040230252	1720	268	Halle (Saale)	51.5	12.0
040043916	1720	12	Bamberg	49.898610999999995	10.900555
040387496	1720	65	Merseburg	51.354721999999995	11.989166
040384535	1720	3	Meiningen	50.567869	10.41521
04062501X	1720	9	Venedig	45.438609	12.32667
04020295X	1720	3	Gera	50.88029	12.08187
040737608	1720	5	Krakau	50.06143	19.936579000000002
040622223	1720	12	Utrecht	52.090829	5.1222199999999996
040316165	1720	20528	Köthen (Anhalt)	51.751666	11.970833
04014013X	1720	168	Eisenach	50.980699	10.31522
041011503	1720	4	Neustrelitz	53.361299	13.072919
040582825	1720	8	Stuttgart	48.782222	9.176944
040442950	1720	7	Padua	45.41519	11.881809
040569055	1720	12	Stams	47.276029	10.98315
04036934X	1720	30	Magdeburg	52.1275	11.629166
040414760	1720	56	Neapel	40.833329	14.25
041178505	1720	2	Neuzelle	52.090159	14.64804
04008065X	1720	98	Braunschweig	52.26594	10.52673
960189335	1720	8	Kindelbrück	51.261666	11.09
040404668	1720	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
040675254	1720	6	Zeitz	51.049619	12.1369
040769828	1720	17	Salzburg	47.799166	13.043888
040652475	1720	8	Weißenfels	51.201388	11.968333
04052793X	1720	2	Schmalkalden	50.721359	10.44386
040182665	1720	31	Freiberg	50.910833000000004	13.338610999999998
040216527	1720	224	Gotha	50.948055	10.701666000000001
040469484	1720	61	Potsdam	52.398859	13.065659
040427420	1720	2	Nürnberg	49.454166	11.0775
04037100X	1720	466	Mailand	45.464269	9.18951
040701522	1720	5	Chełmno	53.348333	18.425
043171028	1720	2	Mügeln	51.23619	13.04568
04002170X	1720	3	Ansbach	49.304722	10.593055
040314103	1720	12	Koblenz	50.353569	7.578839
040181189	1720	2	Frankfurt am Main	50.115277	8.684166000000001
040631427	1720	10	Versailles	48.799999	2.1333290000000003
04068038X	1720	3	Zürich	47.366665999999995	8.55
040123588	1720	4	Dinkelsbühl	49.06942	10.31985
004311299	1720	2	Legnica	51.21	16.161666
041332210	1720	12	Oleśnica	51.213333	17.383888
040371247	1720	12	Mainz	50.644721999999994	8.475277
04057878X	1720	9	Straßburg	48.583888	7.745277000000001
040352064	1720	20601	Leipzig	51.339444	12.371111
040231186	1720	6308	Hamburg	53.583329000000006	10.0
040670376	1720	2	Würzburg	49.787779	9.936109
040681998	1720	9	Zweibrücken	49.246666	7.369722
040559645	1720	4	Spanien	40.0	-4.0
04037372X	1720	9	Mannheim	49.488888	8.466944
040446603	1720	506	Paris	48.853409	2.3488
040578607	1720	8	Stralsund	54.309109	13.081799
040175812	1720	5	Florenz	43.766669	11.25
040345025	1720	99	Langenburg	49.25401	9.85673
043041663	1720	12	Prüfening	49.015	12.09556
040129950	1720	1102	Dresden	51.05089	13.738319
040123286	1720	22	Dillingen a.d. Donau	48.581388000000004	10.495277
040050564	1720	13	Bayreuth	49.947777	11.578888000000001
040181014	1720	8	Bad Frankenhausen (Kyffhäuser)	51.35609	11.099769
040057283	1720	1269	Berlin	52.5	13.416669
04089228X	1720	9	Hildburghausen	50.42553	10.73184
1205044388	1720	14	Frankenhain  Ilm-Kreis	50.75	10.783329
040651053	1720	20545	Weimar	50.980299	11.329029
040364836	1720	8	Lübeck	53.868929	10.687289999999999
04051594X	1720	2	Sankt Gallen	47.423888	9.374722
040419088	1720	1094	Neuruppin	52.92815	12.80311
040250490	1720	11	Hirschberg im Riesengebirge	50.899722	15.728888000000001
040504719	1720	22	Rom	41.894739	12.4839
041168895	1720	2	Radibor	51.24481	14.398419
040298698	1720	4	Kassel	51.316666	9.5
040743357	1720	5741	London	51.50853	-0.12574000000000002
040660095	1720	501	Wien	48.208199	16.37169
040539504	1720	8	Schwerin	53.629369999999994	11.413159
040347117	1720	4	Lauenburg/Elbe	53.37194399999999	10.556388
040314839	1720	12	Köln	50.933333000000005	6.95
040790487	1720	13	Warschau	52.22977	21.011779999999998
040036146	1720	28	Augsburg	48.371388	10.898333000000001
120504177X	1720	14	Gräfenroda	50.75	10.8
041050665	1720	10	Rudolstadt	50.72043	11.34046
040224775	1720	4	Güstrow	53.797199	12.17337
040424340	1720	99	Nördlingen	48.851219	10.48868
04004968X	1720	2	Bautzen	51.180349	14.434939000000002
040323994	1720	8	Kopenhagen	55.675939	12.56553
957807449	1720	4	Geising	50.76252	13.78561
040763102	1720	668	Prag	50.088039	14.420759
041277937	1720	31	München	48.137221999999994	11.575277
040668320	1720	3	Wolfenbüttel	52.164419	10.54095
040110397	1720	5	Danzig	54.352049	18.64637
040404544	1720	2	Mühldorf a. Inn	48.246666	12.521388
04011077X	1720	7	Darmstadt	49.870559	8.64944
040442950	1730	7	Padua	45.41519	11.881809
04052793X	1730	2	Schmalkalden	50.721359	10.44386
040559645	1730	4	Spanien	40.0	-4.0
040182665	1730	31	Freiberg	50.910833000000004	13.338610999999998
040181189	1730	2	Frankfurt am Main	50.115277	8.684166000000001
040539504	1730	8	Schwerin	53.629369999999994	11.413159
040419088	1730	1094	Neuruppin	52.92815	12.80311
040043916	1730	12	Bamberg	49.898610999999995	10.900555
04089228X	1730	9	Hildburghausen	50.42553	10.73184
04036934X	1730	30	Magdeburg	52.1275	11.629166
04002170X	1730	3	Ansbach	49.304722	10.593055
960189335	1730	8	Kindelbrück	51.261666	11.09
040384535	1730	3	Meiningen	50.567869	10.41521
040250490	1730	11	Hirschberg im Riesengebirge	50.899722	15.728888000000001
040763102	1730	668	Prag	50.088039	14.420759
040424340	1730	99	Nördlingen	48.851219	10.48868
957807449	1730	4	Geising	50.76252	13.78561
040032345	1730	10	Asperg	48.90525	9.135019999999999
040652475	1730	8	Weißenfels	51.201388	11.968333
04004968X	1730	2	Bautzen	51.180349	14.434939000000002
040582825	1730	9	Stuttgart	48.782222	9.176944
1205044388	1730	14	Frankenhain  Ilm-Kreis	50.75	10.783329
040675254	1730	6	Zeitz	51.049619	12.1369
041178505	1730	2	Neuzelle	52.090159	14.64804
040569055	1730	12	Stams	47.276029	10.98315
040364690	1730	10	Ludwigsburg	48.897309	9.19161
04020295X	1730	3	Gera	50.88029	12.08187
041168895	1730	2	Radibor	51.24481	14.398419
040660095	1730	7150	Wien	48.208199	16.37169
040181014	1730	8	Bad Frankenhausen (Kyffhäuser)	51.35609	11.099769
04020989X	1730	2	Gießen	50.583329	8.65
040050564	1730	13	Bayreuth	49.947777	11.578888000000001
040057283	1730	1275	Berlin	52.5	13.416669
040201376	1730	3	Genf	46.202222	6.145555
040364836	1730	8	Lübeck	53.868929	10.687289999999999
040036146	1730	33	Augsburg	48.371388	10.898333000000001
120504177X	1730	14	Gräfenroda	50.75	10.8
040446603	1730	491	Paris	48.853409	2.3488
040387496	1730	65	Merseburg	51.354721999999995	11.989166
040017834	1730	30	Amsterdam	52.374029	4.889689
040316165	1730	20528	Köthen (Anhalt)	51.751666	11.970833
040743357	1730	6131	London	51.50853	-0.12574000000000002
040504719	1730	3	Rom	41.894739	12.4839
040314103	1730	12	Koblenz	50.353569	7.578839
04014013X	1730	192	Eisenach	50.980699	10.31522
04008065X	1730	98	Braunschweig	52.26594	10.52673
040345025	1730	99	Langenburg	49.25401	9.85673
040622223	1730	12	Utrecht	52.090829	5.1222199999999996
040497364	1730	3	Rheda-Wiedenbrück	51.84967	8.300169
042298679	1730	3	Casale Monferrato	45.133359999999996	8.457139999999999
043171028	1730	2	Mügeln	51.23619	13.04568
04037372X	1730	9	Mannheim	49.488888	8.466944
040224775	1730	4	Güstrow	53.797199	12.17337
040516229	1730	2	Sankt Pölten	48.2	15.633329999999999
04068038X	1730	3	Zürich	47.366665999999995	8.55
040114465	1730	8	Den Haag	52.07667	4.29861
040110397	1730	4	Danzig	54.352049	18.64637
04051594X	1730	2	Sankt Gallen	47.423888	9.374722
040615294	1730	5	Ulm	48.398409	9.99155
040578607	1730	8	Stralsund	54.309109	13.081799
043041663	1730	12	Prüfening	49.015	12.09556
040323994	1730	8	Kopenhagen	55.675939	12.56553
040427420	1730	2	Nürnberg	49.454166	11.0775
040307840	1730	5	Kirchheimbolanden	49.662489	8.015129
041011503	1730	20	Neustrelitz	53.361299	13.072919
040790487	1730	13	Warschau	52.22977	21.011779999999998
040298698	1730	4	Kassel	51.316666	9.5
040670376	1730	2	Würzburg	49.787779	9.936109
040129950	1730	1119	Dresden	51.05089	13.738319
041050665	1730	8	Rudolstadt	50.72043	11.34046
042559707	1730	7	Hohenstein  Sachsen	50.80064	12.71287
041332210	1730	12	Oleśnica	51.213333	17.383888
004311299	1730	2	Legnica	51.21	16.161666
040230252	1730	268	Halle (Saale)	51.5	12.0
040668320	1730	3	Wolfenbüttel	52.164419	10.54095
040414760	1730	37	Neapel	40.833329	14.25
040371247	1730	12	Mainz	50.644721999999994	8.475277
040681998	1730	9	Zweibrücken	49.246666	7.369722
04057878X	1730	9	Straßburg	48.583888	7.745277000000001
040404544	1730	2	Mühldorf a. Inn	48.246666	12.521388
04037100X	1730	839	Mailand	45.464269	9.18951
040216527	1730	248	Gotha	50.948055	10.701666000000001
040651053	1730	20569	Weimar	50.980299	11.329029
040352064	1730	20606	Leipzig	51.339444	12.371111
040314839	1730	12	Köln	50.933333000000005	6.95
04062501X	1730	9	Venedig	45.438609	12.32667
040769828	1730	17	Salzburg	47.799166	13.043888
040297136	1730	8	Karlsruhe	49.004719	8.38583
041277937	1730	17	München	48.137221999999994	11.575277
040231186	1730	6308	Hamburg	53.583329000000006	10.0
040469484	1730	61	Potsdam	52.398859	13.065659
040631427	1730	10	Versailles	48.799999	2.1333290000000003
040123286	1730	22	Dillingen a.d. Donau	48.581388000000004	10.495277
040414450	1730	24	Naumburg (Saale)	51.149722	11.809722
04011077X	1730	6	Darmstadt	49.870559	8.64944
040347117	1730	4	Lauenburg/Elbe	53.37194399999999	10.556388
040404668	1730	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
040057283	1740	1276	Berlin	52.5	13.416669
043041663	1740	12	Prüfening	49.015	12.09556
040513599	1740	2	Salem  Bodenseekreis	47.7625	9.290277
040129950	1740	885	Dresden	51.05089	13.738319
040497364	1740	3	Rheda-Wiedenbrück	51.84967	8.300169
04020989X	1740	2	Gießen	50.583329	8.65
040681998	1740	9	Zweibrücken	49.246666	7.369722
042307937	1740	9	Tann (Rhön)	50.642839	10.023849
04037372X	1740	9	Mannheim	49.488888	8.466944
040181014	1740	8	Bad Frankenhausen (Kyffhäuser)	51.35609	11.099769
040347117	1740	4	Lauenburg/Elbe	53.37194399999999	10.556388
04068038X	1740	4	Zürich	47.366665999999995	8.55
040660095	1740	7184	Wien	48.208199	16.37169
040114465	1740	8	Den Haag	52.07667	4.29861
040364690	1740	10	Ludwigsburg	48.897309	9.19161
041277937	1740	9	München	48.137221999999994	11.575277
040790487	1740	13	Warschau	52.22977	21.011779999999998
040448282	1740	5	Passau	48.566388	13.431110999999998
040364836	1740	8	Lübeck	53.868929	10.687289999999999
040368629	1740	3	Madrid	40.416499	-3.70256
040036146	1740	33	Augsburg	48.371388	10.898333000000001
040050564	1740	10	Bayreuth	49.947777	11.578888000000001
040123286	1740	22	Dillingen a.d. Donau	48.581388000000004	10.495277
04020295X	1740	3	Gera	50.88029	12.08187
040230252	1740	268	Halle (Saale)	51.5	12.0
041114132	1740	3	Ludwigslust	53.329159999999995	11.497139
040404668	1740	20524	Mühlhausen/Thüringen	51.208888	10.452777000000001
04004968X	1740	2	Bautzen	51.180349	14.434939000000002
040371247	1740	12	Mainz	50.644721999999994	8.475277
040384535	1740	3	Meiningen	50.567869	10.41521
040314839	1740	12	Köln	50.933333000000005	6.95
040668320	1740	3	Wolfenbüttel	52.164419	10.54095
040743357	1740	6153	London	51.50853	-0.12574000000000002
041332210	1740	12	Oleśnica	51.213333	17.383888
